,symbol,open,high,low,close,volume
2021-07-18,BINANCE:XLMDOWNUSDT,0.000394,0.000467,0.000388,0.000465,379197.6561
2021-07-19,BINANCE:XLMDOWNUSDT,0.000463,0.00053,0.000445,0.000461,476760.8758
2021-07-20,BINANCE:XLMDOWNUSDT,0.000462,0.000489,0.000369,0.000378,586417.2284
2021-07-21,BINANCE:XLMDOWNUSDT,0.000378,0.000393,0.000246,0.000252,4090361.3842
2021-07-22,BINANCE:XLMDOWNUSDT,0.000251,0.000283,0.000218,0.0002381,3067070.78
2021-07-23,BINANCE:XLMDOWNUSDT,0.0002355,0.000259,0.000231,0.0002412,1794390.1711
2021-07-24,BINANCE:XLMDOWNUSDT,0.0002426,0.0002736,0.0002423,0.000255,2250114.7789
2021-07-25,BINANCE:XLMDOWNUSDT,0.0002557,0.0002656,0.0002041,0.000256,3208650.7544
2021-07-26,BINANCE:XLMDOWNUSDT,0.0002578,0.0002785,0.0002349,0.000252,2095646.4994
2021-07-27,BINANCE:XLMDOWNUSDT,0.0002521,0.000263,0.00021,0.000237,4158237.0307
2021-07-28,BINANCE:XLMDOWNUSDT,0.000237,0.0002544,0.0002249,0.0002301,1855306.2838
2021-07-29,BINANCE:XLMDOWNUSDT,0.0002301,0.0002539,0.0002026,0.0002159,3307101.3369
2021-07-30,BINANCE:XLMDOWNUSDT,0.000215,0.000224,0.0001938,0.0002034,3298919.4028
2021-07-31,BINANCE:XLMDOWNUSDT,0.0002029,0.0002229,0.0001754,0.0002144,2937004.8913
2021-08-01,BINANCE:XLMDOWNUSDT,0.0002169,0.0002272,0.000197,0.000217,2904423.2843
2021-08-02,BINANCE:XLMDOWNUSDT,0.0002184,0.0002386,0.0002103,0.0002175,1960501.6991
2021-08-03,BINANCE:XLMDOWNUSDT,0.0002174,0.000232,0.0002025,0.0002076,1687351.6656
2021-08-04,BINANCE:XLMDOWNUSDT,0.0002075,0.0002317,0.0002052,0.0002082,1500829.7174
2021-08-05,BINANCE:XLMDOWNUSDT,0.0002082,0.0002179,0.0001991,0.0002018,1294213.8174
2021-08-06,BINANCE:XLMDOWNUSDT,0.0002004,0.0002067,0.0001588,0.0001669,4155196.0278
2021-08-07,BINANCE:XLMDOWNUSDT,0.000167,0.000201,0.0001566,0.0001986,3386638.1882
2021-08-08,BINANCE:XLMDOWNUSDT,0.0001995,0.0002107,0.00017,0.0001807,2960913.6845
2021-08-09,BINANCE:XLMDOWNUSDT,0.000181,0.0001858,0.000155,0.0001631,4273303.3584
2021-08-10,BINANCE:XLMDOWNUSDT,0.000164,0.0001644,0.000112,0.0001244,4990372.0297
2021-08-11,BINANCE:XLMDOWNUSDT,0.0001262,0.0001419,0.0001113,0.0001295,4336339.6683
2021-08-12,BINANCE:XLMDOWNUSDT,0.0001294,0.000134,9.38e-05,9.7e-05,7821487.1461
2021-08-13,BINANCE:XLMDOWNUSDT,9.71e-05,0.000109,7.47e-05,7.7e-05,17201977.7011
2021-08-14,BINANCE:XLMDOWNUSDT,7.72e-05,9.49e-05,7.32e-05,7.95e-05,37193727.1823
2021-08-15,BINANCE:XLMDOWNUSDT,7.96e-05,8.9e-05,6.95e-05,8.65e-05,7837570.9783
2021-08-16,BINANCE:XLMDOWNUSDT,8.722e-05,0.00010736,8.054e-05,0.0001055,7603137.8771
2021-08-17,BINANCE:XLMDOWNUSDT,0.0001062,0.00011648,9.458e-05,0.00010555,6908371.901
2021-08-18,BINANCE:XLMDOWNUSDT,0.00010528,0.000112,8.9e-05,8.911e-05,4024510.807
2021-08-19,BINANCE:XLMDOWNUSDT,8.981e-05,9.31e-05,7.67e-05,7.81e-05,5926136.0165
2021-08-20,BINANCE:XLMDOWNUSDT,7.83e-05,9.088e-05,7.83e-05,8.756e-05,5286276.4405
2021-08-21,BINANCE:XLMDOWNUSDT,8.774e-05,9.422e-05,7.6e-05,8.64e-05,5135963.965
2021-08-22,BINANCE:XLMDOWNUSDT,8.65e-05,8.888e-05,7.777e-05,8.331e-05,5224544.955
2021-08-23,BINANCE:XLMDOWNUSDT,8.408e-05,0.0001017,8.24e-05,0.0001017,4316270.0124
2021-08-24,BINANCE:XLMDOWNUSDT,0.0001021,0.00010786,9.561e-05,9.652e-05,3168564.3748
2021-08-25,BINANCE:XLMDOWNUSDT,9.678e-05,9.923e-05,9.412e-05,9.899e-05,345137.1812
2021-08-26,BINANCE:XLMDOWNUSDT,11.043,11.496,9.609,9.609,29.3969
2021-08-27,BINANCE:XLMDOWNUSDT,9.609,10.632,9.436,10.293,14.8282
2021-08-28,BINANCE:XLMDOWNUSDT,10.297,10.8,9.917,10.652,24.202
2021-08-29,BINANCE:XLMDOWNUSDT,10.699,11.866,10.443,11.762,16.4014
2021-08-30,BINANCE:XLMDOWNUSDT,11.713,11.965,9.666,11.003,23.0715
2021-08-31,BINANCE:XLMDOWNUSDT,11.07,11.255,9.7,9.871,20.4323
2021-09-01,BINANCE:XLMDOWNUSDT,9.966,10.062,8.842,9.539,32.1267
2021-09-02,BINANCE:XLMDOWNUSDT,9.519,10.1,8.153,8.854,32.7333
2021-09-03,BINANCE:XLMDOWNUSDT,8.88,9.161,7.8,8.473,39.7284
2021-09-04,BINANCE:XLMDOWNUSDT,8.483,8.545,7.297,7.317,27.4053
